CRISNO,NAME,YEAR,HISTORY,ACTOR 1,ACTOR 2,A1 NUKES,A2 NUKES,A1 THREAT,A2 THREAT,A1 INTENSITY,A2 INTENSITY,KINETIC,# ACTORS,A1 DEMOCRACY,A2 DEMOCRACY,A1 AWARENESS,A2 AWARENESS,INDEPENDENCE,SALIENCE,A1 OUTCOME,A2 OUTCOME,COMPLEXITY,NOTES,,,,,,,,,,,,,,
133,Korean War II,1950,,PRK,GRC,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,PRK,PHI,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,PRK,THI,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,PRK,FRN,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,PRK,NTH,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,ROK,,,CONVENTIONAL,CONVENTIONAL,4,4,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,USA,,,CONVENTIONAL,CONVENTIONAL,4,4,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,UKG,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,AUL,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,GRC,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,PHI,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,TUR,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,FRN,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,CHN,NTH,,,CONVENTIONAL,CONVENTIONAL,3,3,1,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,RUS,ROK,,,ECONOMIC,,3,1,0,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
133,Korean War II,1950,,RUS,USA,,,OTHER,OTHER,2,2,0,13,0,,1,1,0,5,,,0,"Comments: Battle ongoing (see Korean War III), unable to determine final result, as of crisis termination date, South Korea side looking better. Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/UN_offensive_into_North_Korea, https://en.wikipedia.org/wiki/People%27s_Volunteer_Army, https://en.wikipedia.org/wiki/Second_Phase_Offensive, https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive",,,,,,,,,,,,,,
134,Hula Drainage,1951,,,,,,,,,,,,,,,,,,,,,"Notes: Vague sources, unclear if this rises to crisis level or not",,,,,,,,,,,,,,
135,Punjab War Scare I,1951,,IND,PAK,,,"CONVENTIONAL, OTHER","CONVENTIONAL, OTHER",2,2,0,2,1,1,1,1,0,2,NEUTRAL,NEUTRAL,0,"Sources: https://en.wikipedia.org/wiki/Kashmir_conflict, https://en.wikipedia.org/wiki/UN_mediation_of_the_Kashmir_dispute, https://history.state.gov/historicaldocuments/frus1951v06p2/d232",,,,,,,,,,,,,,
136,Suez Canal,1951,,,,,,,,,,,,,,,,,,,,,Comments: DROPPED/NOT A CRISIS because of insufficient sources,,,,,,,,,,,,,,
139,Invasion of Laos I,1953,,,,,,,,,,,,,,,,,,,,,Comments: DROPPED/NOT A CRISIS because of insufficient sources,,,,,,,,,,,,,,
140,Korean War III,1953,,PRK,ROK,,,CONVENTIONAL,CONVENTIONAL,3,3,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,PRK,USA,,,CONVENTIONAL,CONVENTIONAL,3,3,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,ROK,,,CONVENTIONAL,CONVENTIONAL,3,3,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,USA,,,CONVENTIONAL,CONVENTIONAL,3,3,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,ETH,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,COL,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,THI,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,UKG,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,TUR,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,GRC,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,AUL,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
140,Korean War III,1953,,CHN,NEW,,,CONVENTIONAL,CONVENTIONAL,2,2,1,,0,,1,1,0,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Korean_War, https://en.wikipedia.org/wiki/Battle_of_Pork_Chop_Hill#:~:text=The%20Battle%20of%20Pork%20Chop,negotiating%20the%20Korean%20Armistice%20Agreement, https://en.wikipedia.org/wiki/Third_Battle_of_the_Hook, https://en.wikipedia.org/wiki/Outpost_Harry, https://en.wikipedia.org/wiki/Battle_of_the_Samichon_River",,,,,,,,,,,,,,
142,Trieste II,1953,,ITA,YUG,,,,,,,,,,,,,,,,,,"Comments: Need better sources, everything very vague Sources: https://en.wikipedia.org/wiki/Free_Territory_of_Trieste, https://en.wikipedia.org/wiki/Italy%E2%80%93Yugoslavia_relations,  https://en.wikipedia.org/wiki/Treaty_of_Osimo",,,,,,,,,,,,,,
144,Guatemala,1953,,USA,GUA,,,"ECONOMIC, OTHER",,3,1,1,5,1,1,1,0,1,2,WIN,LOSS,0,"Comments: could see US involvement classified as conventional, trained nicaraguan and honduran forces. Sources: https://en.wikipedia.org/wiki/Guatemalan_Revolution#:~:text=American%20historians%20observed%20that%20%22To,expropriated%20by%20the%20government%2C%20which, https://en.wikipedia.org/wiki/1954_Guatemalan_coup_d%27%C3%A9tat",,,,,,,,,,,,,,
144,Guatemala,1953,,HON,GUA,,,CONVENTIONAL,CONVENTIONAL,2,2,1,5,0,1,1,1,1,2,WIN,LOSS,0,"Comments: could see US involvement classified as conventional, trained nicaraguan and honduran forces. Sources: https://en.wikipedia.org/wiki/Guatemalan_Revolution#:~:text=American%20historians%20observed%20that%20%22To,expropriated%20by%20the%20government%2C%20which, https://en.wikipedia.org/wiki/1954_Guatemalan_coup_d%27%C3%A9tat",,,,,,,,,,,,,,
144,Guatemala,1953,,NIC,GUA,,,CONVENTIONAL,CONVENTIONAL,2,2,1,5,0,1,1,1,1,2,WIN,LOSS,0,"Comments: could see US involvement classified as conventional, trained nicaraguan and honduran forces. Sources: https://en.wikipedia.org/wiki/Guatemalan_Revolution#:~:text=American%20historians%20observed%20that%20%22To,expropriated%20by%20the%20government%2C%20which, https://en.wikipedia.org/wiki/1954_Guatemalan_coup_d%27%C3%A9tat",,,,,,,,,,,,,,
144,Guatemala,1953,,DOM,GUA,,,ECONOMIC,,2,1,0,5,0,1,1,0,1,2,WIN,LOSS,0,"Comments: could see US involvement classified as conventional, trained nicaraguan and honduran forces. Sources: https://en.wikipedia.org/wiki/Guatemalan_Revolution#:~:text=American%20historians%20observed%20that%20%22To,expropriated%20by%20the%20government%2C%20which, https://en.wikipedia.org/wiki/1954_Guatemalan_coup_d%27%C3%A9tat",,,,,,,,,,,,,,
144,Guatemala,1953,,VEN,GUA,,,ECONOMIC,,2,1,0,5,0,1,1,0,1,2,WIN,LOSS,0,"Comments: could see US involvement classified as conventional, trained nicaraguan and honduran forces. Sources: https://en.wikipedia.org/wiki/Guatemalan_Revolution#:~:text=American%20historians%20observed%20that%20%22To,expropriated%20by%20the%20government%2C%20which, https://en.wikipedia.org/wiki/1954_Guatemalan_coup_d%27%C3%A9tat",,,,,,,,,,,,,,
145,Dien Bien Phu,1954,,FRN,DRV,,,CONVENTIONAL,CONVENTIONAL,3,3,1,5,1,0,1,0,1,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Battle_of_Dien_Bien_Phu, https://en.wikipedia.org/wiki/First_Indochina_War",,,,,,,,,,,,,,
145,Dien Bien Phu,1954,,USA,DRV,,,ECONOMIC,,3,1,0,5,1,0,1,0,1,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Battle_of_Dien_Bien_Phu, https://en.wikipedia.org/wiki/First_Indochina_War",,,,,,,,,,,,,,
145,Dien Bien Phu,1954,,FRN,RUS,,,,ECONOMIC,1,3,0,5,1,0,0,1,1,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Battle_of_Dien_Bien_Phu, https://en.wikipedia.org/wiki/First_Indochina_War",,,,,,,,,,,,,,
145,Dien Bien Phu,1954,,FRN,CHN,,,,ECONOMIC,1,3,0,5,1,0,0,1,1,3,LOSS,WIN,0,"Sources: https://en.wikipedia.org/wiki/Battle_of_Dien_Bien_Phu, https://en.wikipedia.org/wiki/First_Indochina_War",,,,,,,,,,,,,,
146,Taiwan Strait I,1954,,CHN,TAW,,,,,,,,,,,,,,,,,,Sources: https://en.wikipedia.org/wiki/First_Taiwan_Strait_Crisis,,,,,,,,,,,,,,
146,Taiwan Strait I,1954,,CHN,USA,,,,,,,,,,,,,,,,,,Sources: https://en.wikipedia.org/wiki/First_Taiwan_Strait_Crisis,,,,,,,,,,,,,,
147,Costa Rica/Nic. II,1955,,,,,,,,,,,,,,,,,,,,,Comments: DROPPED/NOT A CRISIS because of insufficient sources,,,,,,,,,,,,,,
149,Gaza Raid-Czech. Arms,1955,,ISR,EGY,,,CONVENTIONAL,"CONVENTIONAL, ECONOMIC",3,3,1,3,0,0,1,1,1,3,WIN,LOSS,,"Comments: still the issue of how to account for Palestine, could see an additional Israel/Palestine dyad. Sources: https://en.wikipedia.org/wiki/Palestinian_Fedayeen_insurgency, https://en.wikipedia.org/wiki/Operation_Black_Arrow, https://en.wikipedia.org/wiki/Operation_Elkayam, https://en.wikipedia.org/wiki/Operation_Egged, https://en.wikipedia.org/wiki/Operation_Volcano_(Israeli_raid), https://en.wikipedia.org/wiki/Operation_Olive_Leaves",,,,,,,,,,,,,,
149,Gaza Raid-Czech. Arms,1955,,ISR,SYR,,,CONVENTIONAL,"CONVENTIONAL, ECONOMIC",3,3,1,3,0,1,1,1,1,3,WIN,LOSS,,"Comments: still the issue of how to account for Palestine, could see an additional Israel/Palestine dyad. Sources: https://en.wikipedia.org/wiki/Palestinian_Fedayeen_insurgency, https://en.wikipedia.org/wiki/Operation_Black_Arrow, https://en.wikipedia.org/wiki/Operation_Elkayam, https://en.wikipedia.org/wiki/Operation_Egged, https://en.wikipedia.org/wiki/Operation_Volcano_(Israeli_raid), https://en.wikipedia.org/wiki/Operation_Olive_Leaves",,,,,,,,,,,,,,
150,Pushtunistan II,1955,,,,,,,,,,,,,,,,,,,,,Comments: cannot find any good/detailed sources,,,,,,,,,,,,,,
152,Suez Natn.-War,1956,,ISR,EGY,,,CONVENTIONAL,CONVENTIONAL,4,3,1,5,0,0,1,1,,2,NEUTRAL,NEUTRAL,1,"Comments: military victory for Israel side, but political victory for Egypt side, could see both codings. Sources: https://en.wikipedia.org/wiki/Suez_Crisis",,,,,,,,,,,,,,
152,Suez Natn.-War,1956,,UKG,EGY,,,CONVENTIONAL,CONVENTIONAL,3,3,1,5,0,0,1,1,,2,NEUTRAL,NEUTRAL,1,"Comments: military victory for Israel side, but political victory for Egypt side, could see both codings. Sources: https://en.wikipedia.org/wiki/Suez_Crisis",,,,,,,,,,,,,,
152,Suez Natn.-War,1956,,FRN,EGY,,,CONVENTIONAL,CONVENTIONAL,3,3,1,5,1,0,1,1,,2,NEUTRAL,NEUTRAL,1,"Comments: military victory for Israel side, but political victory for Egypt side, could see both codings. Sources: https://en.wikipedia.org/wiki/Suez_Crisis",,,,,,,,,,,,,,
152,Suez Natn.-War,1956,,ISR,USA,,,,OTHER,1,2,0,5,0,1,1,1,,2,NEUTRAL,NEUTRAL,1,"Comments: military victory for Israel side, but political victory for Egypt side, could see both codings. Sources: https://en.wikipedia.org/wiki/Suez_Crisis",,,,,,,,,,,,,,
152,Suez Natn.-War,1956,,UKG,USA,,,,"ECONOMIC, OTHER",1,3,0,5,0,1,1,1,,2,LOSS,WIN,1,"Comments: military victory for Israel side, but political victory for Egypt side, could see both codings. Sources: https://en.wikipedia.org/wiki/Suez_Crisis",,,,,,,,,,,,,,
152,Suez Natn.-War,1956,,FRN,USA,,,,"ECONOMIC, OTHER",1,3,0,5,1,1,1,1,,2,LOSS,WIN,1,"Comments: military victory for Israel side, but political victory for Egypt side, could see both codings. Sources: https://en.wikipedia.org/wiki/Suez_Crisis",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Invasion of Panama,1989-1990,,USA,PAN,,,CONVENTIONAL,,4,2,1,2,1,0,1,1,1,4,WIN,LOSS,0,,"https://www.history.com/this-day-in-history/the-u-s-invades-panama, 
https://en.wikipedia.org/wiki/United_States_invasion_of_Panama,
https://www.britannica.com/topic/United-States-invasion-of-Panama  ",,,,,,,,,,,,,
388,Cambodia Peace Conference,1989-1990,,,,,,,,,,,,,,,,,,,,1,"The Cambodia Peace Conference was not really a crisis. Even though some fighting between Vietnam and Cambodia continued after the conference, it was not caused by the conference. The primary outcome of the conference was the withdrawal of Vietnamese troops from Cambodia.",https://cambodianess.com/article/the-paris-peace-agreements-30-years-later,,,,,,,,,,,,,
392,Kashmir III - Nuclear,1990,,IND,PAK,,,CONVENTIONAL,NUCLEAR,4,5,1,3,1,0,1,1,0,5,NEUTRAL,NEUTRAL,0,"Neither the U.S. nor USSR sided against India in this conflict. Even though the U.S. normally supported Pakistan in the Cold War, in this particular conflict, they were more concerned with Pakistan's threat to use nuclear weapons and took a stance against Pakistan. The USSR continued to provide India with political and military support.","https://en.wikipedia.org/wiki/Kashmir_conflict,
https://sites.tufts.edu/praxis/2023/06/18/the-plight-of-kashmiri-pandits/, 
https://www.cia.gov/readingroom/docs/DOC_0000424269.pdf",,,,,,,,,,,,,
