"","crisno","year","crisname","history","crisis","victory1","prevail1","victory2","prevail2","nuclear_start_1","nuclear_start_2","ssbn_count_2024_1","ssbn_count_2024_2","ssbn_start_1","ssbn_start_2","hydrogen_start_1","hydrogen_start_2","sss_start_1","sss_start_2","coder","kinetic2","a1democracy","a2democracy","complexity","salience","independence","a2awareness","a1awareness","a2threat","a1threat"
"968",476,2015,"TURKEY-RUSSIA JET INCIDENT",2,1,0,1,0,1,0,1,0,11,0,1,0,1,0,1,"cecilia",NA,NA,NA,"",NA,NA,NA,NA,"conventional",""
"969",476,2015,"TURKEY-RUSSIA JET INCIDENT",2,1,0,1,0,1,1,1,14,11,1,1,1,1,1,1,"amy zhang",0,1,0,"1",1,"1",1,1,"","economic"
"970",477,2016,"NORTH KOREA NUCLEAR VI",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"cecilia",0,1,0,"0",4,"0",1,1,"nuclear",""
"971",477,2016,"NORTH KOREA NUCLEAR VI",1,1,0,1,0,1,1,1,14,0,1,0,1,0,1,0,"cecilia",0,1,0,"0",3,"0",1,1,"nuclear","economic"
"972",477,2016,"NORTH KOREA NUCLEAR VI",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"cecilia",0,1,0,"0",2,"0",1,1,"nuclear",""
"973",477,2016,"NORTH KOREA NUCLEAR VI",1,1,0,1,0,1,1,1,6,0,1,0,1,0,1,0,"cecilia",0,0,0,"0",2,"0",1,1,"","economic"
"974",478,2016,"NAGORNYY-KARABAKH APRIL WAR",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"cecilia",1,0,1,"1",3,"1",1,1,"","CONVENTIONAL"
"975",478,2016,"NAGORNYY-KARABAKH APRIL WAR",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"max",1,0,1,"1",3,"1",1,1,"","CONVENTIONAL"
"976",480,2016,"TORKHAM BORDER INCIDENT",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"cecilia",1,1,1,"0",2,"0",1,1,"","CONVENTIONAL"
"977",481,2016,"OPERATION EUPHRATES SHIELD",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"cecilia",1,1,0,"0",3,"0",1,1,"","CONVENTIONAL"
"978",482,2016,"URI BASE ATTACK",1,1,0,1,0,1,1,1,0,2,0,1,0,0,0,0,"cecilia",1,1,1,"0",1,"0",1,1,"","CONVENTIONAL"
"979",483,1999,"KISANGANI CONFLICT",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"cecilia",1,1,0,"1",1,"1",1,1,"","CONVENTIONAL"
"980",483,1999,"KISANGANI CONFLICT",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"cecilia",1,0,1,"1",1,"1",1,1,"","CONVENTIONAL"
"981",484,2016,"SERBIAN TRAIN INCIDENT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cecilia",NA,NA,NA,"",NA,NA,NA,NA,"",""
"982",485,2017,"SHRINE LAL SHAHBAZ ATTACK",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cecilia",NA,NA,NA,"",NA,NA,NA,NA,"",""
"983",486,2017,"SYRIA CHEMICAL WEAPONS II",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"cecilia",0,0,1,"1",4,"0",1,1,"","CONVENTIONAL"
"984",486,2017,"SYRIA CHEMICAL WEAPONS II",1,1,0,1,0,1,1,1,11,14,1,1,1,1,1,1,"cecilia",0,0,1,"1",4,"0",1,1,"","CONVENTIONAL"
"985",487,2017,"NORTH KOREA NUCLEAR VII",1,1,0,1,0,1,1,1,0,14,0,1,0,1,0,1,"cecilia",0,0,1,"0",4,"0",1,1,"","NUCLEAR"
"986",487,2017,"NORTH KOREA NUCLEAR VII",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"cecilia",0,0,1,"0",4,"0",1,1,"","NUCLEAR"
"987",487,2017,"NORTH KOREA NUCLEAR VII",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"cecilia",0,0,1,"0",4,"0",1,1,"","NUCLEAR"
"988",488,2018,"ISRAEL-IRAN CLASHES IN SYRIA",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"",1,0,1,"0",3,"0",1,1,"","CONVENTIONAL"
"989",489,2018,"SYRIA CHEMICAL WEAPONS III",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"cecilia",0,0,1,"1",3,"0",1,1,"","CONVENTIONAL"
"990",489,2018,"SYRIA CHEMICAL WEAPONS III",1,1,0,1,0,1,1,1,11,14,1,1,1,1,1,1,"cecilia",0,0,1,"1",3,"0",1,1,"","CONVENTIONAL"
"991",489,2018,"SYRIA CHEMICAL WEAPONS III",1,1,0,1,0,1,0,1,0,4,0,1,0,1,0,0,"cecilia",0,0,1,"1",3,"0",1,1,"","CONVENTIONAL"
"992",489,2018,"SYRIA CHEMICAL WEAPONS III",1,1,0,1,0,1,1,1,11,4,1,1,1,1,1,0,"cecilia",0,0,1,"1",3,"0",1,1,"","CONVENTIONAL"
"993",491,2018,"SEA OF AZOV",1,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"",0,0,1,"0",2,"1",1,1,"","CONVENTIONAL"
"994",492,2019,"ISRAEL-IRAN CLASHES IN SYRIA II",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"cecilia",1,1,0,"0",2,"0",1,1,"","CONVENTIONAL"
"995",494,2019,"PULWAMA SUICIDE BOMBING",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cecilia",NA,NA,NA,"",NA,NA,NA,NA,"",""
"996",495,2019,"SOLEIMANI ASSASSINATION",1,1,0,1,0,1,1,0,14,0,1,0,1,0,1,0,"cecilia",0,1,0,"1",4,"0",1,1,"","CONVENTIONAL"
"997",496,2019,"ABQAIQ OIL STRIKE",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"cecilia",0,0,1,"0",3,"0",1,1,"","ECONOMIC"
"3961",106,1946,"KARS-ARDAHAN",0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"4001",108,1946,"AZERBAIJAN",0,1,1,1,0,0,0,0,14,11,0,0,0,0,0,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"4011",108,1946,"AZERBAIJAN",0,1,1,1,0,0,0,0,4,11,0,0,0,0,0,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"4021",108,1946,"AZERBAIJAN",0,1,0,0,1,1,0,0,11,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"4041",109,1946,"INDONESIA INDEP. I",0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"icb",1,1,0,NA,NA,NA,NA,NA,NA,NA
"4071",109,1946,"INDONESIA INDEP. I",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,NA,NA,NA,NA,NA,NA,NA
"4091",111,1946,"TURKISH STRAITS",0,1,1,1,0,0,0,0,14,11,0,0,0,0,0,0,"icb",0,1,0,"0",3,"1",NA,NA,NA,NA
"4101",111,1946,"TURKISH STRAITS",0,1,0,0,1,1,0,0,11,0,0,0,0,0,0,0,"icb",0,0,1,"0",3,"1",NA,NA,NA,NA
"4111",113,1947,"COMMUNISM IN HUNGARY",0,1,0,0,1,1,0,0,0,11,0,0,0,0,0,0,"icb",0,0,0,"0",1,"1",NA,NA,NA,NA
"4121",115,1947,"MARSHALL PLAN",0,1,0,0,1,1,0,0,0,11,0,0,0,0,0,0,"icb",0,0,0,"0",NA,NA,NA,NA,NA,NA
"4131",116,1947,"INDONESIA INDEP. II",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",2,"0",NA,NA,NA,NA
"4151",118,1947,"JUNAGADH",0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"0",NA,NA,NA,NA
"4161",119,1947,"KASHMIR I",0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"4191",120,1948,"PAL. PRT./ISRAEL IND.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",3,"0",NA,NA,NA,NA
"4201",120,1948,"PAL. PRT./ISRAEL IND.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",3,"0",NA,NA,NA,NA
"4221",120,1948,"PAL. PRT./ISRAEL IND.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",3,"0",NA,NA,NA,NA
"4241",120,1948,"PAL. PRT./ISRAEL IND.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",3,"0",NA,NA,NA,NA
"4261",120,1948,"PAL. PRT./ISRAEL IND.",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",3,"0",NA,NA,NA,NA
"4281",121,1948,"COMMUNISM IN CZECH.",0,1,0,0,1,1,0,0,0,11,0,0,0,0,0,0,"icb",0,0,0,"",NA,NA,NA,NA,NA,NA
"4291",122,1948,"SOVIET NOTE/FINLAND I",0,1,0,0,0,1,0,0,11,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"4301",123,1948,"BERLIN BLOCKADE",0,1,1,1,0,0,0,0,14,11,0,0,0,0,0,0,"icb",0,1,0,"0",2,"0",NA,NA,NA,NA
"4321",123,1948,"BERLIN BLOCKADE",0,1,1,1,0,0,0,0,4,11,0,0,0,0,0,0,"icb",0,1,0,"0",2,"0",NA,NA,NA,NA
"4341",123,1948,"BERLIN BLOCKADE",0,1,1,1,0,0,0,0,4,11,0,0,0,0,0,0,"icb",0,1,0,"0",2,"0",NA,NA,NA,NA
"4361",126,1948,"COSTA RICA/NIC. I",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"4381",127,1948,"INDONESIA INDEP. III",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",2,"0",NA,NA,NA,NA
"4401",128,1948,"SINAI INCURSION",0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,"icb",1,1,1,"0",3,"0",NA,NA,NA,NA
"4421",128,1948,"SINAI INCURSION",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"0",3,"0",NA,NA,NA,NA
"4441",129,1949,"PUSHTUNISTAN I",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",2,"0",NA,NA,NA,NA
"4461",131,1949,"SOVIET BLOC-YUGOSLAVIA",0,1,1,1,0,0,0,0,0,11,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"4491",132,1950,"KOREAN WAR I",0,1,1,1,0,0,1,0,14,6,0,0,0,0,0,0,"icb",1,1,0,"0",4,"0",NA,NA,NA,NA
"4501",132,1950,"KOREAN WAR I",0,1,1,1,0,0,1,0,14,0,0,0,0,0,0,0,"icb",1,1,0,"0",4,"0",NA,NA,NA,NA
"4511",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"icb",0,1,0,"0",4,"0",NA,NA,NA,NA
"4521",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"icb",0,0,0,"0",4,"0",NA,NA,NA,NA
"4531",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,"icb",0,1,0,"0",4,"0",NA,NA,NA,NA
"4541",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"icb",0,1,0,"0",4,"0",NA,NA,NA,NA
"4551",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"icb",0,1,0,"0",4,"0",NA,NA,NA,NA
"4561",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,"icb",0,1,0,"0",4,"0",NA,NA,NA,NA
"4571",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"icb",0,0,0,"0",4,"0",NA,NA,NA,NA
"4581",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"icb",0,0,0,"0",4,"0",NA,NA,NA,NA
"4591",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"icb",0,1,0,"0",4,"0",NA,NA,NA,NA
"4601",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"icb",0,0,0,"0",4,"0",NA,NA,NA,NA
"4611",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"icb",0,0,0,"0",4,"0",NA,NA,NA,NA
"4621",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"icb",0,0,0,"0",4,"0",NA,NA,NA,NA
"4631",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"icb",0,0,1,"0",4,"0",NA,NA,NA,NA
"4641",132,1950,"KOREAN WAR I",0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"icb",0,0,1,"0",4,"0",NA,NA,NA,NA
"4651",132,1950,"KOREAN WAR I",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"0",NA,NA,NA,NA
"4661",133,1950,"KOREAN WAR II",0,1,0,1,1,1,1,0,14,11,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4671",133,1950,"KOREAN WAR II",0,1,0,1,0,1,1,0,14,6,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4691",133,1950,"KOREAN WAR II",0,1,0,1,0,0,1,0,14,0,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4711",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4731",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4751",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"4771",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"4791",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,4,6,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4811",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4831",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4851",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4871",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4891",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4911",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,4,6,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4931",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"4951",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"4971",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"4991",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5011",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5031",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"5051",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",5,"0",NA,NA,NA,NA
"5071",133,1950,"KOREAN WAR II",0,1,0,1,0,1,0,0,6,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5091",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5111",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5131",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,1,"0",5,"0",NA,NA,NA,NA
"5151",133,1950,"KOREAN WAR II",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,1,"0",5,"0",NA,NA,NA,NA
"5171",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5191",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5211",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",5,"0",NA,NA,NA,NA
"5231",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"0",5,"0",NA,NA,NA,NA
"5251",133,1950,"KOREAN WAR II",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"0",5,"0",NA,NA,NA,NA
"5271",134,1951,"HULA DRAINAGE",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",NA,NA,NA,NA,NA,NA
"5281",135,1951,"PUNJAB WAR SCARE I",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"0",NA,NA,NA,NA
"5291",136,1951,"SUEZ CANAL",0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"",NA,NA,NA,NA,NA,NA
"5311",137,1952,"CATALINA AFFAIR",0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"5321",138,1953,"BURMA INFILTRATION",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"5341",140,1953,"KOREAN WAR III",0,1,1,1,0,1,1,0,14,6,0,0,1,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5351",140,1953,"KOREAN WAR III",0,1,1,1,0,1,1,0,14,0,0,0,1,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5361",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5371",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5381",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5391",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5401",140,1953,"KOREAN WAR III",0,1,0,0,0,1,1,0,4,6,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5411",140,1953,"KOREAN WAR III",0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5421",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5431",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5441",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5451",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5461",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,4,6,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5471",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5481",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5491",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5501",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5511",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5521",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5531",140,1953,"KOREAN WAR III",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"5541",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5551",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5561",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5571",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,1,"0",3,"0",NA,NA,NA,NA
"5581",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,1,"0",3,"0",NA,NA,NA,NA
"5591",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5601",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5611",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"5621",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"0",3,"0",NA,NA,NA,NA
"5631",140,1953,"KOREAN WAR III",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"0",3,"0",NA,NA,NA,NA
"5641",142,1953,"TRIESTE II",0,1,0,0,0,1,1,0,14,0,0,0,1,0,0,0,"icb",0,1,0,"",NA,NA,NA,NA,NA,NA
"5651",142,1953,"TRIESTE II",0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,"icb",0,1,0,"",NA,NA,NA,NA,NA,NA
"5661",142,1953,"TRIESTE II",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,1,0,"",NA,NA,NA,NA,NA,NA
"5671",143,1953,"QIBYA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"5681",144,1954,"GUATEMALA",0,1,1,1,0,0,1,0,14,0,0,0,1,0,0,0,"icb",0,1,0,"0",2,"1",NA,NA,NA,NA
"5691",144,1954,"GUATEMALA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"5701",145,1954,"DIEN BIEN PHU",0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"0",3,"1",NA,NA,NA,NA
"5711",146,1954,"TAIWAN STRAIT I",0,1,0,0,0,0,1,0,14,6,0,0,1,0,0,0,"icb",1,1,0,"",NA,NA,NA,NA,NA,NA
"5731",146,1954,"TAIWAN STRAIT I",0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"icb",1,0,0,"",NA,NA,NA,NA,NA,NA
"5751",147,1955,"COSTA RICA/NIC. II",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",NA,NA,NA,NA,NA,NA
"5761",149,1955,"GAZA RAID-CZECH. ARMS",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,"",3,"1",NA,NA,NA,NA
"5771",150,1955,"PUSHTUNISTAN II",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",NA,NA,NA,NA,NA,NA
"5781",152,1956,"SUEZ NATN.-WAR",0,1,1,1,1,1,1,1,14,11,0,0,1,1,0,0,"icb",0,1,0,"1",2,NA,NA,NA,NA,NA
"5791",152,1956,"SUEZ NATN.-WAR",0,1,0,0,1,1,1,1,4,11,0,0,0,1,0,0,"icb",1,1,0,"1",2,NA,NA,NA,NA,NA
"5801",152,1956,"SUEZ NATN.-WAR",0,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"1",2,NA,NA,NA,NA,NA
"5811",152,1956,"SUEZ NATN.-WAR",0,1,0,0,1,1,0,1,4,11,0,0,0,1,0,0,"icb",1,1,0,"1",2,NA,NA,NA,NA,NA
"5821",152,1956,"SUEZ NATN.-WAR",0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,"icb",1,1,0,"1",2,NA,NA,NA,NA,NA
"5831",152,1956,"SUEZ NATN.-WAR",0,1,1,1,0,0,1,0,11,0,0,0,1,0,0,0,"icb",1,0,1,"1",2,NA,NA,NA,NA,NA
"5841",152,1956,"SUEZ NATN.-WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",2,NA,NA,NA,NA,NA
"5861",153,1956,"QALQILYA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
